N,P,K,temperature,humidity,ph,EC,weather_temperature,weather_humidity,light_intensity,air_pressure,rainfall,crop
19,7,10,14.78003032,91.22062116,6.118430299,3.36,12.06,68.14,809,995.19,29.81,orange
24,18,6,26.56608303,94.45239715,6.285312759,2.76,27.74,84.12,850.25,991.76,21.27,orange
9,11,8,24.85903405,94.39000473,6.559236744,1.25,27.06,51.34,221.08,1018.98,27.32,orange
31,8,7,34.51465139,93.63812684,7.163245982,1.24,14.17,85.91,573.26,986.47,12.01,orange
22,17,5,24.12188673,90.72351622,6.945562889,1.54,24.98,56.81,582.71,1012.37,12.83,orange
13,5,8,23.85340379,90.10522549,7.474710503,3.44,14.83,72.86,303.17,1027.14,27.66,orange
16,8,9,24.60297538,91.28408653,7.601189843,3.12,12.91,64.27,650.28,1009.41,16.99,orange
4,13,6,15.63211033,94.25966183,7.561143224,2.02,17.8,58.71,985.89,1024.24,27.56,orange
0,25,14,19.33516809,91.97978938,6.361671475,1.21,13.66,50.61,359.28,996.22,1.6,orange
8,7,10,28.2620488,91.98317355,6.929216014,1.83,27.86,82.1,760.12,1026.38,7.17,orange
4,23,5,22.67594476,93.36348717,7.477935216,2.41,16.66,65.73,293.32,1021.04,22.24,orange
33,14,8,21.03200078,92.9641969,7.684420446,1.72,14.97,75.62,131.57,993.04,25.91,orange
30,7,15,33.23453301,91.06053924,7.825531916,1.62,11.52,75.66,519.13,1023.36,27.65,orange
21,29,12,22.30318989,92.15987039,6.438668989,3.06,24.42,59.93,242.89,1010.26,22.37,orange
11,14,5,11.50322938,94.8933184,6.946354724,3.38,22.86,54.97,937.62,983.84,17.72,orange
9,8,15,14.34320488,94.35734702,7.994465371,3.31,24.36,62.8,658.73,1022.24,29.73,orange
5,18,14,33.1056981,93.48447453,7.434118807,2.1,11.74,57.48,485.18,998.81,3.7,orange
29,25,14,30.49183837,90.4582865,7.781988584,3.18,23.96,72.55,121.04,988.99,4.56,orange
33,12,15,30.25578031,92.03272799,6.052318465,1.99,25.92,88.76,283.45,1004.89,20.35,orange
8,16,6,12.22816189,90.26457428,7.106650373,2.91,27.02,82.13,617.04,983.85,9.18,orange
15,14,8,10.01081312,90.22399223,6.22094286,2.28,23.43,80.31,559.85,990.41,26.49,orange
16,7,8,22.79196751,90.60901895,6.420457311,2.91,23.35,95.5,884.48,1008.93,17.54,orange
0,12,7,20.18432263,90.65458473,6.969249676,3.58,11.55,92.83,956.83,1027.38,28.11,orange
5,25,6,30.72119881,94.01331956,6.011302181,3.52,12.65,63.72,654.68,1012.69,27.58,orange
6,8,11,24.35590861,92.39651663,6.600948788,3.35,17.24,79.82,631.15,987.32,9.6,orange
10,5,5,21.21306973,91.35349216,7.817846496,1.43,18.46,80.8,354.26,1028.38,25.32,orange
1,17,6,10.78689755,91.38411917,6.8198271,1.38,13.54,65.3,826.22,994.32,22.06,orange
1,30,10,11.89925671,91.34663797,7.291405641,2.84,15.94,87.03,156.72,995.15,11.1,orange
0,23,15,22.56664172,93.37488907,7.598729065,2.68,27.04,94.81,812.04,1004.4,12.29,orange
24,27,9,18.86883219,93.24688124,6.157135092,1.89,19.06,61.28,176.18,1026.94,17.12,orange
36,11,13,17.34083741,93.04897191,7.1917274,2.89,11.26,79.22,204.2,995.7,14.53,orange
40,21,8,34.90665289,92.87820148,7.418761774,2.36,16.89,80.57,752.82,984.8,7.47,orange
40,22,6,24.53610067,91.90997228,6.488221135,2.85,13.58,75.69,175.81,1000.78,28.54,orange
32,18,13,13.8377282,91.74780462,6.044167236,3.11,23.16,84.7,608.15,995.07,21.51,orange
9,10,10,22.3551049,93.52211892,6.010391864,2.28,25.2,65.6,500.99,1005.26,23.1,orange
13,16,8,34.74004942,93.12316972,6.949838549,2,26.15,71.16,242.09,994.74,24.26,orange
15,9,11,11.54785707,94.14861001,7.907956251,1.72,20.39,52.43,224.94,1017.84,3.21,orange
29,11,5,23.13338811,91.94670335,7.639788459,1.7,14.66,59.74,176.43,1016.96,3.97,orange
1,15,9,29.98364695,94.55239717,7.53350946,2.52,16.03,91.03,258.49,988.05,2.99,orange
18,5,11,20.87947369,90.93756231,6.251586885,2.25,12.97,89.29,752.7,1025.54,1.39,orange
14,22,9,17.24944623,91.13772765,6.543191814,2.54,15.31,68.39,632.81,995.08,20.91,orange
33,15,7,15.83388699,91.68293851,7.651225301,1.84,26.52,61.45,883.38,1016.96,14.44,orange
4,6,7,23.01014302,91.11764246,6.708889665,3.44,19.07,61.53,257.03,992.87,29.15,orange
17,16,14,16.39624284,92.18151927,6.625538653,1.56,14.14,71.4,348.76,997.9,21.3,orange
12,20,10,24.45132792,93.10527686,6.528354932,1.95,23.49,61.22,934.91,1012.51,14.55,orange
34,29,8,31.87859192,91.15248149,6.450640306,3.13,18.33,59.19,219.68,1005.85,11.32,orange
39,28,10,31.34920143,91.48247612,7.181907673,1.45,24.15,59.89,915.37,1010.04,13.11,orange
31,25,12,18.05142392,90.03969587,7.016482298,2.16,15.85,74.54,311.39,1027.41,27.04,orange
12,6,8,30.84835031,92.86773675,6.388617138,3.42,22,50.08,185.85,1017.42,9.2,orange
12,29,13,22.45616931,91.52781832,7.57125447,3.46,14.59,87.4,130.5,1011.31,22.04,orange
26,11,11,13.70319166,90.95589386,7.609348255,2.59,15.21,49.41,382.48,993.01,28.06,orange
19,24,15,20.48954522,93.72485075,7.137136973,3.1,17.28,55.23,365.14,1021.74,5.23,orange
39,21,9,13.20844373,94.02769434,6.354022554,3.33,21.59,48.51,340.55,995.1,17.24,orange
16,29,13,32.31944397,93.67804556,6.196907944,1.31,17.1,60.47,427.74,1000.49,19.94,orange
36,29,13,20.68185224,90.91510525,7.829507245,3.46,14.66,73.03,849.26,1007.05,3.38,orange
37,23,12,31.52675982,90.50621806,6.395258356,2.63,17.14,62.08,348.27,983.55,1.69,orange
39,9,15,25.35467646,91.81183218,7.992041984,2.97,20.38,89.8,112.82,1011.4,26.5,orange
31,5,14,17.66545409,91.69865887,6.583411671,1.47,15.53,86.57,750.47,985.26,5.72,orange
18,12,8,12.59093977,91.81668769,6.206053072,1.54,12.67,54.28,882.52,1017.6,8.45,orange
20,20,10,11.86631922,93.68394562,6.976997772,1.4,19.18,64.33,718.88,990.06,9.91,orange
5,8,5,11.03367937,92.22706805,6.562594972,3.51,26.2,67.32,471.27,1024.65,5.51,orange
20,8,12,25.2990432,94.96419851,7.260416405,2.34,27.46,67.27,503.82,1018.25,27.95,orange
25,21,11,32.23797837,90.15406807,6.460044778,1.45,11.59,94.19,500.28,1009.96,24.64,orange
14,19,14,17.68408797,94.35815354,6.699164936,3.48,27.65,77.78,376.77,1001.44,22.32,orange
37,18,12,10.2708877,90.19147747,7.401121811,2.64,19.58,54.72,128.02,984.51,11.86,orange
26,15,6,17.22034507,94.78797376,6.912033409,2.68,11.7,68.44,315.4,1015.73,14.61,orange
13,22,5,19.667056,90.50096668,7.764040111,2.99,13.63,57.05,443.92,1005.54,15.27,orange
32,25,9,10.35609594,93.75652041,7.796034006,1.98,11.08,64.74,919.07,1016.69,0.22,orange
19,7,9,27.255435,91.71369387,6.969883483,2.22,25.64,48.8,407.3,1019.69,23.95,orange
28,7,9,34.5917846,92.13229786,6.730757538,3.1,22.01,48.98,796.74,1009.13,2.72,orange
24,30,11,32.39523995,94.51768464,6.601395755,2.16,13.18,88.62,385.32,993.07,27.41,orange
7,17,10,10.16431299,91.22320999,6.465913274,1.45,21.2,76.37,325.09,998.16,22,orange
18,23,8,21.49118657,93.43949693,6.41354791,1.3,21.39,70.28,251.48,999.42,4.34,orange
7,20,12,16.53460397,94.76759975,6.475275337,2.96,16.71,76.35,412.41,1015.06,22.13,orange
20,23,11,31.8520694,90.12220323,6.407715561,1.88,24.89,91.26,570.76,1020.63,27.2,orange
18,14,11,28.04799508,90.00621688,6.550814117,1.73,26.08,94.15,390.54,1016.19,5.97,orange
34,11,10,31.75048899,94.59551226,7.36220835,3.33,24.19,93.01,820.16,998.37,10.28,orange
20,29,10,29.07412717,93.27189064,7.36549204,2.61,19.42,94.14,518.59,1011.22,23.28,orange
37,24,13,19.14381903,90.71037456,7.8546243,2.19,20.68,91.38,780.37,981.36,14.21,orange
12,8,10,16.14820285,91.4448027,7.995848977,3.27,25.46,85.43,229.46,980.52,2.17,orange
34,10,14,34.05296914,92.05811721,6.725600855,1.22,26.2,66.54,241.81,981.24,22.54,orange
6,13,9,34.51423957,90.56151463,7.786725333,2.66,15.11,69.49,200.8,1008.63,25.06,orange
27,30,5,32.71748548,90.54608254,7.656978112,2.02,12.54,61.48,193.33,981.09,22.02,orange
13,8,12,25.16296632,92.54736032,7.105904818,2.84,22.3,92.03,647.58,1012.49,12.31,orange
6,7,7,27.68167318,94.47316879,7.199106204,2.67,12.91,61,160.76,1020.19,24.32,orange
40,17,15,21.35093384,90.9492967,7.871063004,2.77,25.35,94.13,359.42,981.48,19.52,orange
31,26,9,11.69894639,93.25638873,7.566165721,2.5,26.04,74.03,807.01,1014.46,3.4,orange
61,68,50,35.21462816,91.49725058,6.793245417,2.59,13.55,82.51,193.83,1002.66,14.8,papaya
58,46,45,42.39413392,90.79028064,6.576261427,1.92,26.36,83.38,357.61,1028.69,8.04,papaya
45,47,55,38.4191628,91.14220381,6.751452932,1.72,25.81,93.77,272.28,1025.27,3.76,papaya
39,65,53,35.33294932,92.11508608,6.560743093,2.19,25.3,85.39,606.71,1024.51,26.83,papaya
31,68,45,42.92325255,90.07600528,6.938313356,3.2,15.21,60.54,172.58,980.62,15.97,papaya
70,68,45,33.83508569,92.85470152,6.991626158,2.42,13.69,85.61,836.04,1005.04,23.86,papaya
68,62,50,33.20258348,92.76437927,6.977700268,3.26,14.54,82.62,973.29,1000.72,18.47,papaya
34,65,47,23.48546973,93.71043692,6.833768535,3.46,25.01,65.08,607.93,1004.77,23.13,papaya
38,68,54,29.33710543,90.81781439,6.739170045,2.49,20.96,54.21,878.91,1016.96,8.98,papaya
69,64,47,40.21199348,94.50766912,6.993473247,2.2,24.5,50.05,824.61,1011.68,17.31,papaya
58,51,47,42.13473976,91.70445386,6.757470637,2.94,14.71,73.53,323.58,986,3.68,papaya
59,47,53,32.86316618,91.4618874,6.850663232,1.26,24.98,60.03,514.89,1016.83,0.42,papaya
44,64,54,29.80744318,91.38048469,6.74274935,2.26,16.3,95.34,511.39,1014.99,16.49,papaya
56,57,48,31.56213762,93.0484859,6.506120752,2.35,22.76,70.16,230.18,1016.26,17.94,papaya
69,60,54,36.32268069,93.06134398,6.98992719,2.6,18.82,81.41,855.89,986.24,14.44,papaya
56,58,49,37.13165026,94.60761797,6.69215564,2.91,18.43,85.16,860.37,997.49,24.75,papaya
49,55,53,38.4418717,93.63739039,6.544029776,1.51,22.02,93.37,890.22,991.92,15.63,papaya
38,51,52,32.66160599,90.78931681,6.927803911,2.6,27.07,84.21,813.66,1006.08,16.57,papaya
54,65,47,27.92765919,91.55594211,6.721835879,2.73,23.29,59.01,675.84,995.55,10.8,papaya
57,57,51,39.01793345,91.48815629,6.99223441,3.55,26.63,49.41,529.13,1006.96,27.57,papaya
39,52,53,32.51247398,94.65904123,6.704204398,2.95,17.8,49.69,663.59,1020.93,13.97,papaya
58,67,45,38.72382798,91.72514851,6.702424548,1.29,25.85,74.61,876.68,1028.25,20.45,papaya
61,64,52,43.30204933,92.83405443,6.641098708,1.29,23.99,52.86,134,987.78,24.32,papaya
34,62,55,27.58548913,90.72526502,6.585346229,2.24,19.43,48.96,755.1,1022.69,15.69,papaya
31,48,45,40.78881819,92.90951393,6.563134737,3.41,18.94,54.72,700.03,980.54,17.92,papaya
47,46,52,23.19451074,91.40301608,6.502289473,3.03,22.84,86.18,981.72,1018.77,27.68,papaya
32,68,52,32.68067385,92.61715632,6.800321319,3.43,18.4,57.29,721.37,1005.59,5.31,papaya
36,59,46,34.28879307,93.61082872,6.721130543,1.45,17.29,71.24,451.51,1016.22,2.4,papaya
61,51,51,39.30050027,94.16193416,6.574677594,1.67,25.28,70.83,315.08,1023.89,2.28,papaya
70,54,46,39.73149053,91.12220596,6.919342407,2.59,11.18,82.35,511.04,1025.03,29.4,papaya
44,56,49,39.23342464,91.25589286,6.519779583,2.84,20.77,80.44,536.44,1028.76,14,papaya
34,68,51,27.34734861,94.17756725,6.687088098,3.29,20.88,59.03,696.58,986.22,1.52,papaya
50,59,47,40.76998685,92.09278584,6.747975732,1.89,16.89,62.06,908.35,1019.15,28.46,papaya
39,70,52,26.26559543,90.79668055,6.65149129,3.08,14.86,52.42,543.55,1016.28,18.27,papaya
34,61,49,28.12971499,93.3210737,6.502675132,1.64,22.45,53.79,505.04,1006.52,11.39,papaya
44,60,55,34.2804607,90.55561637,6.825371185,2.92,22.82,60.78,654.84,984.99,4.39,papaya
31,62,52,33.7960155,93.00754254,6.99104104,2.09,22.51,52.49,416.78,1019.48,15.7,papaya
65,62,51,31.53243779,90.87394933,6.511624841,2.7,16.34,73.51,977.99,981.86,24.86,papaya
44,57,53,42.30495821,90.51431779,6.93172108,1.96,12.4,93.93,430.73,1018.63,14.72,papaya
50,47,48,24.63676897,90.61964344,6.712772333,1.65,18.79,92.12,110.22,984.03,14.54,papaya
43,50,48,28.28222883,91.37059792,6.63016515,2.46,25.93,76.82,202.06,985.09,25.81,papaya
60,46,53,24.48620746,92.98254537,6.761953186,2.3,23.48,61.97,766.73,994.7,18.37,papaya
70,68,55,42.84609252,94.63548176,6.691202286,1.26,24.35,70.8,444.45,995.83,29.95,papaya
59,62,52,43.67549305,93.10887229,6.608667684,1.95,19.92,48.44,342.51,1022.39,1.6,papaya
60,58,51,42.07213781,92.92203105,6.840802254,2.92,20.72,67.01,632.21,997.37,7.43,papaya
42,60,47,33.46873719,92.12746225,6.834808348,3.21,19.4,48.44,721.44,986.89,27.69,papaya
35,66,47,31.7018373,91.66232213,6.953439161,1.91,11.83,55.54,611.52,1028.81,18.66,papaya
34,65,48,41.41968393,90.03863107,6.665024508,3.51,17.03,48.01,888.95,982.91,17.05,papaya
36,54,46,42.54744013,94.94482086,6.662875839,2.39,15.13,87.33,355.18,996.73,21.31,papaya
39,64,52,28.91842453,94.63676767,6.678695788,3.18,16.37,86.06,991.28,999.7,14.2,papaya
37,52,47,43.08022702,93.90305729,6.54277684,2.38,14.48,93.8,713.47,1016.3,8.26,papaya
33,47,46,29.20300896,93.96834049,6.839443833,2.65,15.26,65.52,173.52,1020.51,8.69,papaya
34,48,48,41.04224355,91.37258067,6.805277038,2.66,18.58,47.26,542.37,986.7,23.62,papaya
49,54,50,25.62446619,93.18240298,6.762522087,3.04,16.31,57.18,496.71,1018.24,21.74,papaya
40,65,49,35.32876402,91.06138506,6.678449318,2.79,24.79,62.33,363.97,993.33,27.67,papaya
68,52,49,24.42561272,92.27749066,6.577192175,2.68,21.52,72.8,292.56,1003.04,27.34,papaya
50,46,52,31.18298415,90.21646909,6.734005648,3.55,13.85,70.69,896.9,998.99,7.88,papaya
65,63,50,31.88342554,91.3256535,6.524459342,1.22,27.79,61.72,562.62,1013.45,1.1,papaya
40,49,47,42.93368602,91.1756748,6.501521192,1.97,14.87,58.11,307.22,1023.68,26.1,papaya
42,53,48,23.11407669,94.31994776,6.758479569,2.71,15.36,55.83,398.78,1019.37,15.1,papaya
49,55,51,24.87212063,93.90560147,6.676578778,1.23,17.42,67.06,234.77,1025.36,2.02,papaya
59,62,49,43.36051537,93.35191636,6.941496806,2.84,13.24,88,887.96,1005.32,21.03,papaya
63,58,47,26.83054058,90.75379971,6.864143752,2.95,20.93,59.7,335.25,982.52,21.76,papaya
70,65,52,30.42012134,93.12659793,6.583528529,1.49,12.7,91.78,949.88,984.45,16.28,papaya
63,50,52,28.64555584,93.22642604,6.751747609,1.99,22.38,65.75,644.9,1016.3,10.5,papaya
40,64,47,32.50037548,93.47888842,6.893509446,2.63,24.83,92.28,717.96,1008.08,4.8,papaya
63,58,50,43.03714283,94.6428898,6.720744449,3.39,11.62,64.81,319.09,1001.7,28.49,papaya
45,58,49,30.10773379,90.34546355,6.827812549,2.17,26.27,83.34,198.78,998.77,2.96,papaya
66,69,47,23.69212243,93.61055571,6.912299695,2.56,13.47,76.24,774.37,985.05,8.41,papaya
54,67,52,35.67667332,93.30641944,6.586107335,2.37,13.4,79.73,288.43,988.36,2.11,papaya
69,67,52,27.71948962,94.43877142,6.827305908,3.09,17.46,57.29,620.48,1014.72,8.91,papaya
67,68,49,35.26824831,92.38282957,6.821774589,1.87,12.6,93.34,349.43,1009.35,0.34,papaya
45,57,47,23.16855863,90.78821158,6.656458831,1.78,16.7,83.61,119.87,984.08,11.62,papaya
56,50,52,33.08706051,92.25197542,6.770384816,2.69,16.15,66.96,671.86,1012.18,3.27,papaya
70,50,53,37.4620912,90.44967809,6.933809743,2.45,20.32,83.42,246.71,1005.55,24.06,papaya
44,47,45,38.73218907,94.73613484,6.579441304,1.54,23.62,67.66,544.57,1000.03,27.62,papaya
50,60,47,32.57720726,92.74889453,6.92791761,2.69,25.42,78.19,771.59,1026.41,15.26,papaya
52,51,53,38.38231475,93.10378595,6.985804083,2.14,20.3,81.31,738.92,1029.61,25.22,papaya
35,68,45,42.93605359,90.09448142,6.612429546,2.54,11.31,93.02,495.48,1027.19,26.27,papaya
68,69,52,25.65492304,92.74501561,6.813383387,1.88,24.87,47.92,464.12,1017.27,0.73,papaya
32,55,52,37.58899717,91.99740365,6.9677596,2.78,18.75,78.1,728.91,986.7,26.31,papaya
32,55,51,29.60718808,93.15642801,6.57398033,1.7,15.94,87.86,188.03,1025.51,16.75,papaya
48,62,47,25.34756111,93.02871078,6.803094965,3.41,17.3,84.62,731.76,1012.05,3.24,papaya
39,69,53,25.9300384,93.02357765,6.964955435,1.64,13.11,50.92,787.72,1004.3,0.54,papaya
49,61,45,32.76795887,94.57377401,6.764213299,1.71,25.39,84.04,233.2,997.96,12.44,papaya
48,57,54,29.02328049,90.20396783,6.617703178,2.02,19.45,59.83,113.16,983.02,17.52,papaya
69,66,49,40.00439101,90.17015833,6.52711001,2.3,24,70.7,375.57,1015.49,25.63,papaya
53,55,55,33.32315744,91.25271223,6.709668804,2.42,24.84,54.31,344.88,1024.74,18.24,papaya
38,61,52,31.22790131,94.94021378,6.620729882,2.34,25.4,86.11,857.93,1019.79,2.64,papaya
57,64,55,26.68386496,92.9585411,6.583760499,1.32,26.44,73.9,343.5,991.21,9.72,papaya
51,57,55,24.70528368,90.14732171,6.676407337,1.78,23.77,95.82,551.88,1014.05,4.09,papaya
56,65,45,38.2016825,93.97379963,6.751298936,2.76,27.27,63.84,369.35,1023.53,26.36,papaya
54,66,52,36.56769731,93.79503425,6.867554147,2.89,20.21,91.34,348.44,984.21,28.37,papaya
58,55,47,26.05375792,93.69111672,6.742490027,1.87,19.29,71.27,813.76,981.57,24.79,papaya
68,70,54,31.29986342,92.76039164,6.986228647,1.34,12.94,55.35,749.14,990.99,24.83,papaya
42,59,55,40.10207731,94.35110201,6.979102243,2.76,12.97,94.02,306.13,1005.47,22.14,papaya
43,64,47,38.58954491,91.58076549,6.825664782,2.17,13.53,61.36,608.54,983,23.28,papaya
35,67,49,41.31330062,91.1508798,6.617066674,3.42,18.82,56.23,622.77,993.66,21.06,papaya
56,59,55,37.03551903,91.79430166,6.551892638,2.05,22.41,74.51,187.54,1006.52,3.67,papaya
39,64,53,23.0124018,91.07355541,6.598860305,1.58,14.22,89.29,332.51,1001.66,8.17,papaya
18,30,29,26.7627493,92.86056895,6.420018717,1.97,21.9,84.04,479.98,1010.39,5.48,coconut
37,23,28,25.61294367,94.3138837,5.740054567,1.34,13.97,57.14,978.61,994.56,17.67,coconut
13,28,33,28.130115,95.64807631,5.686972967,1.56,20.56,58.66,829.74,998.79,22.37,coconut
2,21,35,25.02887163,91.53720922,6.293662363,2,11.12,57.09,346.07,1007.34,13.71,coconut
10,18,35,27.79797651,99.64573002,6.381975465,2.98,19.34,87.42,878.72,998.42,0.56,coconut
7,11,32,29.25902906,95.11294697,5.542169139,2.42,12.42,74.35,852.37,996.19,16.7,coconut
39,5,31,27.10134661,93.69979946,5.551963184,2.83,27.72,91.46,395.74,1004.31,28.31,coconut
34,6,27,25.84726298,90.92669463,5.860740481,2.22,11.99,89.36,747.5,995.76,4.64,coconut
31,30,29,26.58580443,90.98617591,5.558807063,1.51,22.57,59.61,134.28,1004.58,4.53,coconut
25,7,35,28.38503882,99.18843684,5.55771171,2.28,12.09,80.95,799.16,1026.39,17.04,coconut
16,18,26,28.43647052,91.81320717,5.568365926,2.71,27.43,54.02,572.99,1014.03,14.91,coconut
26,10,33,28.27298134,96.93649473,6.07071786,1.34,25.06,55.36,220.23,1004.68,10.67,coconut
27,8,32,27.00648436,96.46168931,5.627860549,1.7,22.68,76.21,720.76,987.73,9.94,coconut
37,18,30,27.63551259,99.34854917,6.38488418,2.97,13.03,48.93,892.03,1017.7,16.53,coconut
19,15,34,26.29644905,99.65809151,5.685889066,3.35,21.07,59.12,866.37,993.08,11.07,coconut
0,19,33,27.1326009,95.23797989,6.234458417,3.38,23.83,91.82,965.33,1023.91,24.18,coconut
31,20,26,25.56567803,97.61361544,6.443168642,3.22,18.41,85.17,136.65,1028.01,9.42,coconut
9,17,32,25.94951662,93.40548703,5.842317989,2.4,12.66,57.91,452.55,1009.87,6.74,coconut
22,11,29,28.03380598,95.01630593,5.955742971,2.98,13.38,79.87,390.07,1006.08,3.94,coconut
31,6,26,29.12859129,91.30924833,5.741367375,2.14,26.67,70.7,529.06,1009.39,13.55,coconut
34,6,30,27.0828252,97.00155491,5.948342571,3.36,23.67,67.1,310.96,1009.34,19.37,coconut
24,6,32,28.11321494,90.01734526,6.387067562,3.47,11.41,80.04,121.22,980.4,17.42,coconut
1,8,26,27.5136304,94.18955816,5.562911913,3.51,15.38,72.22,964.93,1025.12,8.13,coconut
31,13,33,27.63834933,95.48763389,5.85971872,2.68,16.86,80.64,952.75,1016.35,3.07,coconut
10,9,28,29.01256899,94.01014388,6.282955073,3.42,21.26,86.08,118.52,988.73,18.73,coconut
36,27,26,26.58413917,95.78923137,6.25449571,1.53,11.46,67.85,312.92,989.47,20.1,coconut
38,24,33,28.28905147,97.00396405,5.973853124,2.58,20.28,64.69,674.68,1015.89,5.09,coconut
11,6,25,28.69164799,96.65248672,6.081568052,2.36,14.68,48.36,739.49,1014.01,14.57,coconut
16,14,30,29.70931288,96.30484325,6.37466756,3.29,22.35,50.08,982.2,981.58,17.06,coconut
33,14,35,27.14865285,96.66355213,6.027707171,3.05,25.43,60.29,959.66,1011.86,4.02,coconut
16,6,29,29.28725038,91.95614918,5.868285082,2.5,25.02,82.67,152.91,991.43,14.68,coconut
32,11,31,25.06871967,93.31410447,6.205931638,2.61,13.84,80.41,640.46,999.91,28.28,coconut
38,14,30,26.92449525,91.20106019,5.570745386,1.48,23.33,69.26,617.39,980.65,16.39,coconut
8,6,33,28.27804288,93.64761266,6.095261013,2.5,18.04,82.41,434.64,995.94,3.88,coconut
23,6,33,29.18032562,92.73041222,6.025789594,2.92,16.93,67.77,799.96,1009.2,25.48,coconut
29,25,35,28.3575072,91.64509299,5.542873799,1.81,27.34,68.33,254.09,980.05,2.8,coconut
24,14,33,29.38072512,93.27565685,6.366219551,3.18,25.83,66.69,938.58,1013.18,8.51,coconut
32,12,30,25.39241091,98.08951196,5.579845008,1.71,23.28,77.97,398.06,1014.82,0.05,coconut
30,25,31,26.31270635,98.62048026,5.804965067,2.13,17.97,61.61,506.53,1019.9,21.08,coconut
14,21,35,29.52501367,91.91185319,6.121005506,2.47,26.17,82.53,150.99,992.7,24.42,coconut
27,22,29,28.83214859,92.17170353,6.000248647,1.73,13.59,71.38,119.53,993.12,29.95,coconut
40,5,29,28.48444906,97.76865458,5.820978791,3.3,16.67,83.36,347.58,1019,5.3,coconut
17,11,32,28.74013335,93.39676499,5.620733794,2.31,21.51,59.41,654.14,1011.26,0.48,coconut
30,30,35,25.00872392,95.59224018,6.001936419,3.13,19.38,48.7,465.44,993.77,22.82,coconut
28,10,30,29.8690834,91.14723422,6.305740522,2.75,24.5,56.78,321.66,1004.5,12.53,coconut
39,7,29,27.54273211,94.59086121,6.362544111,2.32,15.35,66.21,309,999.18,18.01,coconut
32,20,35,26.52166434,98.38227669,5.588655387,1.9,27.14,59.85,404.28,1010.54,8.72,coconut
7,15,32,25.03512351,95.89739958,6.182232762,2.43,25.09,72.91,113.7,1018.96,3.74,coconut
29,17,29,29.20394909,95.66997327,5.959493188,1.86,26.54,74.31,564.44,1017.55,1.98,coconut
34,15,34,27.05826457,91.10510371,5.677282678,3.36,18.37,65.71,120.12,1023.23,7.62,coconut
14,23,25,26.18552389,96.96637916,5.612122797,2.46,16.13,65.64,892.74,992.02,4.53,coconut
18,19,29,27.59376845,92.48519606,6.206077742,2.23,23.69,68.79,963.25,1022.69,18.04,coconut
7,21,35,25.76011662,94.65830608,5.764812076,3.18,12.88,50.68,951.12,1001.97,0.35,coconut
24,27,34,28.87862994,95.11320315,6.203376525,2.36,17.83,81.53,747.46,1016.29,29.11,coconut
